,Sector_score,LOCATION_ID,PARA_A,Score_A,Risk_A,PARA_B,Score_B,Risk_B,TOTAL,numbers,Score_B.1,Risk_C,Money_Value,Score_MV,Risk_D,District_Loss,PROB,RiSk_E,History,Prob,Risk_F,Score,Inherent_Risk,CONTROL_RISK,Detection_Risk,Audit_Risk,Label
515,21.61,32,0.61,0.2,0.122,0.63,0.2,0.126,1.24,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.6480000000000001,0.4,0.5,0.3296,0
516,21.61,16,0.72,0.2,0.14400000000000002,0.8,0.2,0.16,1.52,5.0,0.2,1.0,0.02,0.2,0.004,2,0.2,0.4,0,0.2,0.0,2.0,1.7080000000000002,0.4,0.5,0.3416,0
517,21.61,16,0.37,0.2,0.07400000000000001,0.1,0.2,0.02,0.47,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.494,0.4,0.5,0.2988,0
518,21.61,16,0.62,0.2,0.124,0.71,0.2,0.142,1.33,5.0,0.2,1.0,0.08,0.2,0.016,2,0.2,0.4,0,0.2,0.0,2.0,1.682,0.4,0.5,0.3364,0
519,21.61,15,0.98,0.2,0.196,1.14,0.4,0.456,2.12,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.6,2.052,0.4,0.5,0.4104,0
520,21.61,13,0.32,0.2,0.064,0.0,0.2,0.0,0.32,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.464,0.4,0.5,0.2928,0
521,21.61,13,0.56,0.2,0.11199999999999999,0.63,0.2,0.126,1.19,5.0,0.2,1.0,0.09,0.2,0.018000000000000002,2,0.2,0.4,0,0.2,0.0,2.0,1.656,0.4,0.5,0.3312,0
522,21.61,18,0.54,0.2,0.10800000000000001,0.56,0.2,0.11199999999999999,1.1,5.0,0.2,1.0,0.8,0.2,0.16,2,0.2,0.4,0,0.2,0.0,2.0,1.78,0.4,0.5,0.35600000000000004,0
523,21.61,29,0.63,0.2,0.126,0.69,0.2,0.138,1.32,5.0,0.2,1.0,0.32,0.2,0.064,2,0.2,0.4,0,0.2,0.0,2.0,1.7280000000000002,0.4,0.5,0.3456,0
524,21.61,22,0.37,0.2,0.07400000000000001,0.46,0.2,0.092,0.83,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.5659999999999998,0.4,0.5,0.3132,0
525,21.61,14,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28,0
526,21.61,8,0.29,0.2,0.057999999999999996,0.33,0.2,0.066,0.62,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.524,0.4,0.5,0.3048,0
527,21.61,4,0.67,0.2,0.134,0.76,0.2,0.152,1.43,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.686,0.4,0.5,0.3372,0
528,21.61,19,0.43,0.2,0.086,0.0,0.2,0.0,0.43,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.486,0.4,0.5,0.2972,0
529,21.61,2,0.67,0.2,0.134,0.75,0.2,0.15,1.42,5.0,0.2,1.0,0.39,0.2,0.078,2,0.2,0.4,0,0.2,0.0,2.0,1.7619999999999998,0.4,0.5,0.3524,0
530,21.61,5,0.84,0.2,0.168,1.09,0.4,0.436,1.93,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.6,2.004,0.4,0.5,0.4008,0
531,21.61,43,0.52,0.2,0.10400000000000001,0.68,0.2,0.136,1.2,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.64,0.4,0.5,0.32799999999999996,0
532,21.61,8,0.38,0.2,0.076,0.48,0.2,0.096,0.86,5.0,0.2,1.0,0.33,0.2,0.066,2,0.2,0.4,0,0.2,0.0,2.0,1.6380000000000001,0.4,0.5,0.3276,0
533,21.61,12,0.19,0.2,0.038,0.23,0.2,0.046,0.42,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.484,0.4,0.5,0.2968,0
534,21.61,16,0.27,0.2,0.054000000000000006,0.35,0.2,0.07,0.62,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.524,0.4,0.5,0.3048,0
535,21.61,32,0.34,0.2,0.068,0.27,0.2,0.054000000000000006,0.61,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.5219999999999998,0.4,0.5,0.3044,0
536,21.61,22,0.02,0.2,0.004,0.66,0.2,0.132,0.68,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.536,0.4,0.5,0.3072,0
537,21.61,31,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.03,0.2,0.006,2,0.2,0.4,0,0.2,0.0,2.0,1.406,0.4,0.5,0.2812,0
538,21.61,4,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28,0
539,59.85,1,1.94,0.4,0.7759999999999999,6.69,0.6,4.013999999999999,8.63,5.5,0.4,2.2,13.3,0.6,7.98,6,0.2,1.2,1,0.4,0.4,4.8,16.57,1.6,0.5,13.255999999999998,1
540,59.85,8,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.29,0.2,0.057999999999999996,2,0.2,0.4,0,0.2,0.0,2.0,1.4580000000000002,0.4,0.5,0.2916,0
541,59.85,39,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,3.3,0.2,0.66,2,0.2,0.4,0,0.2,0.0,2.0,2.06,0.4,0.5,0.41200000000000003,0
542,59.85,4,0.27,0.2,0.054000000000000006,0.0,0.2,0.0,0.27,5.0,0.2,1.0,16.09,0.6,9.654,2,0.2,0.4,0,0.2,0.0,2.4,11.107999999999999,0.4,0.5,2.2216,1
543,59.85,5,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,1.44,0.2,0.28800000000000003,2,0.2,0.4,0,0.2,0.0,2.0,1.6880000000000002,0.4,0.5,0.3376,0
544,59.85,19,0.03,0.2,0.006,0.0,0.2,0.0,0.03,5.0,0.2,1.0,1.66,0.2,0.332,2,0.2,0.4,0,0.2,0.0,2.0,1.7380000000000002,0.4,0.5,0.3476,0
545,59.85,9,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.19,0.2,0.038,2,0.2,0.4,0,0.2,0.0,2.0,1.4380000000000002,0.4,0.5,0.2876,0
546,59.85,11,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.7,0.2,0.14,2,0.2,0.4,0,0.2,0.0,2.0,1.54,0.4,0.5,0.308,0
547,59.85,12,0.05,0.2,0.01,0.0,0.2,0.0,0.05,5.0,0.2,1.0,0.63,0.2,0.126,2,0.2,0.4,0,0.2,0.0,2.0,1.536,0.4,0.5,0.3072,0
548,59.85,8,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.93,0.2,0.18600000000000003,2,0.2,0.4,0,0.2,0.0,2.0,1.5859999999999999,0.4,0.5,0.3172,0
549,59.85,29,0.03,0.2,0.006,0.0,0.2,0.0,0.03,5.0,0.2,1.0,1.22,0.2,0.244,2,0.2,0.4,0,0.2,0.0,2.0,1.65,0.4,0.5,0.33,0
550,59.85,2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,1.2,0.2,0.24,2,0.4,0.8,0,0.2,0.0,2.2,2.04,0.8,0.5,0.816,0
551,59.85,9,0.01,0.2,0.002,0.11,0.2,0.022000000000000002,0.12,5.0,0.2,1.0,1.03,0.2,0.20600000000000002,2,0.2,0.4,0,0.2,0.0,2.0,1.63,0.4,0.5,0.326,0
552,59.85,32,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,2.86,0.2,0.5720000000000001,2,0.2,0.4,0,0.2,0.0,2.0,1.972,0.4,0.5,0.3944,0
553,59.85,16,0.03,0.2,0.006,0.0,0.2,0.0,0.03,5.0,0.2,1.0,1.55,0.2,0.31,2,0.2,0.4,0,0.2,0.0,2.0,1.716,0.4,0.5,0.3432,0
554,59.85,15,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,2.39,0.2,0.478,2,0.2,0.4,0,0.2,0.0,2.0,1.8780000000000001,0.4,0.5,0.3756,0
555,59.85,13,0.07,0.2,0.013999999999999999,0.0,0.2,0.0,0.07,5.0,0.2,1.0,10.4,0.6,6.24,2,0.2,0.4,0,0.2,0.0,2.4,7.654,0.4,0.5,1.5308,1
556,59.85,18,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,1.3,0.2,0.26,4,0.2,0.8,0,0.2,0.0,2.2,2.06,0.8,0.5,0.8240000000000001,0
557,59.85,4,0.31,0.2,0.062,0.0,0.2,0.0,0.31,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.462,0.4,0.5,0.2924,0
558,59.85,4,0.15,0.2,0.03,0.0,0.2,0.0,0.15,5.0,0.2,1.0,0.05,0.2,0.01,2,0.2,0.4,0,0.2,0.0,2.0,1.44,0.4,0.5,0.28800000000000003,0
559,59.85,4,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28,0
560,59.85,4,0.01,0.2,0.002,0.0,0.2,0.0,0.01,5.0,0.2,1.0,0.6,0.2,0.12,2,0.2,0.4,0,0.2,0.0,2.0,1.5219999999999998,0.4,0.5,0.3044,0
561,59.85,5,0.15,0.2,0.03,0.0,0.2,0.0,0.15,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.43,0.4,0.5,0.28600000000000003,0
562,59.85,19,0.2,0.2,0.04,0.28,0.2,0.055999999999999994,0.48,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.496,0.4,0.5,0.2992,0
563,59.85,9,0.06,0.2,0.012,0.0,0.2,0.0,0.06,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.412,0.4,0.5,0.2824,0
564,59.85,9,0.3,0.2,0.06,0.0,0.2,0.0,0.3,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.46,0.4,0.5,0.292,0
565,59.85,9,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28,0
566,59.85,32,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28,0
567,59.85,7,0.29,0.2,0.057999999999999996,0.0,0.2,0.0,0.29,5.0,0.2,1.0,0.04,0.2,0.008,2,0.2,0.4,0,0.2,0.0,2.0,1.466,0.4,0.5,0.2932,0
568,59.85,13,0.48,0.2,0.096,0.0,0.2,0.0,0.48,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.496,0.4,0.5,0.2992,0
569,59.85,21,0.39,0.2,0.078,0.39,0.2,0.078,0.78,5.0,0.2,1.0,0.17,0.2,0.034,4,0.2,0.8,0,0.2,0.0,2.2,1.99,0.8,0.5,0.7959999999999999,0
570,59.85,21,0.21,0.2,0.042,0.0,0.2,0.0,0.21,5.0,0.2,1.0,0.33,0.2,0.066,4,0.2,0.8,0,0.2,0.0,2.2,1.9080000000000001,0.8,0.5,0.7632,0
571,59.85,1,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28,0
572,59.85,21,0.42,0.2,0.084,0.0,0.2,0.0,0.42,5.0,0.2,1.0,0.0,0.2,0.0,4,0.2,0.8,0,0.2,0.0,2.2,1.8840000000000001,0.8,0.5,0.7536,0
573,59.85,28,0.04,0.2,0.008,0.0,0.2,0.0,0.04,5.0,0.2,1.0,0.22,0.2,0.044000000000000004,2,0.2,0.4,0,0.2,0.0,2.0,1.452,0.4,0.5,0.2904,0
574,59.85,14,0.0,0.2,0.0,0.22,0.2,0.044000000000000004,0.22,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.444,0.4,0.5,0.2888,0
575,59.85,43,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28,0
576,55.57,32,0.29,0.2,0.057999999999999996,0.39,0.2,0.078,0.68,5.5,0.4,2.2,0.05,0.2,0.01,2,0.2,0.4,0,0.2,0.0,2.4,2.7460000000000004,0.4,0.5,0.5492,0
577,55.57,9,0.0,0.2,0.0,1.96,0.4,0.784,1.96,5.0,0.2,1.0,0.4,0.2,0.08,2,0.2,0.4,0,0.2,0.0,2.6,2.2640000000000002,0.4,0.5,0.4528,0
578,55.57,6,2.24,0.6,1.344,7.26,0.6,4.356,9.5,5.0,0.2,1.0,0.24,0.2,0.048,2,0.2,0.4,0,0.2,0.0,3.6,7.148,0.4,0.5,1.4296,1
579,55.57,6,0.62,0.2,0.124,0.42,0.2,0.084,1.04,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.608,0.4,0.5,0.3216,0
580,55.57,8,1.7,0.4,0.68,5.91,0.6,3.5460000000000003,7.61,5.0,0.2,1.0,3.68,0.2,0.736,4,0.2,0.8,0,0.2,0.0,3.6,6.7620000000000005,0.8,0.5,2.7048,1
581,55.57,8,0.95,0.2,0.19,0.72,0.2,0.14400000000000002,1.67,5.0,0.2,1.0,0.0,0.2,0.0,4,0.2,0.8,0,0.2,0.0,2.2,2.134,0.8,0.5,0.8536,0
582,55.57,2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.5,0.4,2.2,85.05,0.6,51.03,6,0.2,1.2,0,0.2,0.0,3.2,54.43,1.2,0.5,32.658,1
583,55.57,2,2.59,0.6,1.554,111.9,0.6,67.14,114.49,5.0,0.2,1.0,8.47,0.4,3.388,6,0.2,1.2,0,0.2,0.0,4.2,74.282,1.2,0.5,44.5692,1
584,55.57,2,6.48,0.6,3.888,43.08,0.6,25.848000000000003,49.56,5.0,0.2,1.0,253.12,0.6,151.872,6,0.2,1.2,2,0.6,1.2,4.8,185.00799999999998,2.4,0.5,222.0096,1
585,55.57,4,1.2,0.4,0.48,0.54,0.2,0.10800000000000001,1.74,5.0,0.2,1.0,0.45,0.2,0.09,2,0.2,0.4,0,0.2,0.0,2.2,2.0780000000000003,0.4,0.5,0.4156,0
586,55.57,4,0.26,0.2,0.052000000000000005,0.21,0.2,0.042,0.47,5.0,0.2,1.0,0.05,0.2,0.01,2,0.2,0.4,0,0.2,0.0,2.0,1.504,0.4,0.5,0.3008,0
587,55.57,5,0.7,0.2,0.14,0.19,0.2,0.038,0.89,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.578,0.4,0.5,0.3156,0
588,55.57,5,1.59,0.4,0.636,0.13,0.2,0.026000000000000002,1.72,5.0,0.2,1.0,0.11,0.2,0.022000000000000002,2,0.2,0.4,0,0.2,0.0,2.2,2.084,0.4,0.5,0.4168,0
589,55.57,19,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.02,0.2,0.004,2,0.2,0.4,0,0.2,0.0,2.0,1.4040000000000001,0.4,0.5,0.2808,0
590,55.57,19,3.14,0.6,1.8840000000000001,4.97,0.6,2.9819999999999998,8.11,5.0,0.2,1.0,6.41,0.4,2.5639999999999996,2,0.2,0.4,1,0.4,0.4,4.0,9.23,0.8,0.5,3.6919999999999997,1
591,55.57,20,0.68,0.2,0.136,1.47,0.4,0.588,2.15,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.6,2.124,0.4,0.5,0.4248,0
592,55.57,9,0.67,0.2,0.134,1.71,0.4,0.684,2.38,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.6,2.218,0.4,0.5,0.4436,0
593,55.57,9,2.54,0.6,1.524,5.52,0.6,3.312,8.06,5.0,0.2,1.0,0.49,0.2,0.098,2,0.2,0.4,0,0.2,0.0,3.6,6.334,0.4,0.5,1.2668,1
594,55.57,11,1.84,0.4,0.736,4.25,0.6,2.55,6.09,5.0,0.2,1.0,0.82,0.2,0.16399999999999998,2,0.2,0.4,0,0.2,0.0,3.4,4.85,0.4,0.5,0.97,0
595,55.57,8,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28,0
596,55.57,12,3.1,0.6,1.86,4.66,0.6,2.7960000000000003,7.76,5.0,0.2,1.0,0.59,0.2,0.11800000000000001,2,0.2,0.4,0,0.2,0.0,3.6,6.1739999999999995,0.4,0.5,1.2348,1
597,55.57,12,0.79,0.2,0.158,0.46,0.2,0.092,1.25,5.0,0.2,1.0,0.28,0.2,0.055999999999999994,2,0.2,0.4,0,0.2,0.0,2.0,1.706,0.4,0.5,0.3412,0
598,55.57,12,0.38,0.2,0.076,0.09,0.2,0.018000000000000002,0.47,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.494,0.4,0.5,0.2988,0
599,55.57,8,2.41,0.6,1.446,4.69,0.6,2.8139999999999996,7.1,5.0,0.2,1.0,0.25,0.2,0.05,2,0.2,0.4,0,0.2,0.0,3.6,5.71,0.4,0.5,1.1420000000000001,1
600,55.57,8,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28,0
601,55.57,29,1.26,0.4,0.504,1.58,0.4,0.632,2.84,5.0,0.2,1.0,6.5,0.4,2.6,2,0.2,0.4,0,0.2,0.0,3.0,5.136,0.4,0.5,1.0272,1
602,55.57,29,0.6,0.2,0.12,0.46,0.2,0.092,1.06,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.6119999999999999,0.4,0.5,0.3224,0
603,55.57,2,1.24,0.4,0.496,2.27,0.6,1.3619999999999999,3.51,5.0,0.2,1.0,0.0,0.2,0.0,6,0.2,1.2,0,0.2,0.0,3.8,4.058,1.2,0.5,2.4348,1
604,55.57,1,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,6,0.2,1.2,0,0.2,0.0,2.4,2.2,1.2,0.5,1.32,1
605,55.57,44,0.0006,0.2,0.00011999999999999999,1.11,0.4,0.444,1.1106,5.0,0.2,1.0,0.0,0.2,0.0,6,0.2,1.2,0,0.2,0.0,3.0,2.64412,1.2,0.5,1.5864719999999999,1
606,55.57,9,1.49,0.4,0.596,2.34,0.6,1.4040000000000001,3.83,5.0,0.2,1.0,0.25,0.2,0.05,2,0.2,0.4,0,0.2,0.0,3.4,3.45,0.4,0.5,0.69,0
607,55.57,32,1.27,0.4,0.508,2.0,0.6,1.2,3.27,5.0,0.2,1.0,0.18,0.2,0.036000000000000004,2,0.2,0.4,0,0.2,0.0,3.4,3.1439999999999997,0.4,0.5,0.6288,0
608,55.57,16,2.42,0.6,1.452,3.53,0.6,2.1180000000000003,5.95,5.0,0.2,1.0,6.31,0.4,2.524,2,0.2,0.4,0,0.2,0.0,3.8,7.494,0.4,0.5,1.4988,1
609,55.57,15,0.69,0.2,0.138,0.81,0.2,0.162,1.5,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.7,0.4,0.5,0.34,0
610,55.57,15,1.85,0.4,0.74,4.16,0.6,2.496,6.01,5.0,0.2,1.0,0.51,0.2,0.102,2,0.2,0.4,0,0.2,0.0,3.4,4.738,0.4,0.5,0.9476,0
611,55.57,15,1.85,0.4,0.74,4.16,0.6,2.496,6.01,5.0,0.2,1.0,1.65,0.2,0.33,2,0.2,0.4,0,0.2,0.0,3.4,4.966,0.4,0.5,0.9932,0
612,55.57,13,2.45,0.6,1.47,5.47,0.6,3.282,7.92,5.0,0.2,1.0,5.61,0.4,2.244,2,0.2,0.4,0,0.2,0.0,3.8,8.396,0.4,0.5,1.6792,1
613,55.57,13,0.54,0.2,0.10800000000000001,0.67,0.2,0.134,1.21,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.642,0.4,0.5,0.3284,0
614,55.57,22,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28,0
615,55.57,18,1.45,0.4,0.58,5.79,0.6,3.4739999999999998,7.24,5.0,0.2,1.0,0.69,0.2,0.138,2,0.2,0.4,0,0.2,0.0,3.4,5.5920000000000005,0.4,0.5,1.1184,1
616,55.57,6,0.84,0.2,0.168,0.0,0.2,0.0,0.84,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.568,0.4,0.5,0.3136,0
617,55.57,6,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28,0
618,55.57,6,0.11,0.2,0.022000000000000002,0.0,0.2,0.0,0.11,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.422,0.4,0.5,0.2844,0
619,55.57,16,0.49,0.2,0.098,0.0,0.2,0.0,0.49,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4980000000000002,0.4,0.5,0.2996,0
620,55.57,6,0.41,0.2,0.08199999999999999,0.0,0.2,0.0,0.41,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.482,0.4,0.5,0.2964,0
621,55.57,25,0.56,0.2,0.11199999999999999,0.0,0.2,0.0,0.56,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.5119999999999998,0.4,0.5,0.3024,0
622,55.57,6,0.87,0.2,0.174,0.0,0.2,0.0,0.87,5.0,0.2,1.0,0.1,0.2,0.02,2,0.2,0.4,0,0.2,0.0,2.0,1.594,0.4,0.5,0.3188,0
623,55.57,25,0.5,0.2,0.1,0.0,0.2,0.0,0.5,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.5,0.4,0.5,0.3,0
624,55.57,6,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.02,0.2,0.004,2,0.2,0.4,0,0.2,0.0,2.0,1.4040000000000001,0.4,0.5,0.2808,0
625,55.57,6,0.38,0.2,0.076,0.49,0.2,0.098,0.87,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.574,0.4,0.5,0.3148,0
626,55.57,6,0.0,0.2,0.0,0.03,0.2,0.006,0.03,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.406,0.4,0.5,0.2812,0
627,55.57,37,0.17,0.2,0.034,0.0,0.2,0.0,0.17,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4340000000000002,0.4,0.5,0.2868,0
628,55.57,8,0.84,0.2,0.168,0.0,0.2,0.0,0.84,5.0,0.2,1.0,0.0,0.2,0.0,4,0.2,0.8,0,0.2,0.0,2.2,1.9680000000000002,0.8,0.5,0.7872,0
629,55.57,37,0.49,0.2,0.098,4.78,0.6,2.8680000000000003,5.27,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,3.2,4.3660000000000005,0.4,0.5,0.8732,0
630,55.57,8,0.67,0.2,0.134,0.41,0.2,0.08199999999999999,1.08,5.0,0.2,1.0,0.99,0.2,0.198,4,0.2,0.8,0,0.2,0.0,2.2,2.214,0.8,0.5,0.8856,0
631,55.57,8,0.45,0.2,0.09,8.27,0.6,4.962,8.72,5.0,0.2,1.0,9.43,0.4,3.772,4,0.2,0.8,0,0.2,0.0,3.6,10.624,0.8,0.5,4.2496,1
632,55.57,8,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,4,0.2,0.8,0,0.2,0.0,2.2,1.8,0.8,0.5,0.72,0
633,55.57,8,0.68,0.2,0.136,0.0,0.2,0.0,0.68,5.0,0.2,1.0,0.0,0.2,0.0,4,0.2,0.8,0,0.2,0.0,2.2,1.936,0.8,0.5,0.7744,0
634,55.57,8,0.99,0.2,0.198,0.0,0.2,0.0,0.99,5.0,0.2,1.0,0.0,0.2,0.0,4,0.2,0.8,0,0.2,0.0,2.2,1.9980000000000002,0.8,0.5,0.7992,0
635,55.57,8,0.29,0.2,0.057999999999999996,0.0,0.2,0.0,0.29,5.0,0.2,1.0,0.0,0.2,0.0,4,0.2,0.8,0,0.2,0.0,2.2,1.858,0.8,0.5,0.7432,0
636,55.57,8,1.67,0.4,0.6679999999999999,0.0,0.2,0.0,1.67,5.0,0.2,1.0,0.06,0.2,0.012,4,0.2,0.8,0,0.2,0.0,2.4,2.48,0.8,0.5,0.992,0
637,55.57,8,1.05,0.4,0.42,2.17,0.6,1.3019999999999998,3.22,5.0,0.2,1.0,0.0,0.2,0.0,4,0.2,0.8,0,0.2,0.0,3.6,3.522,0.8,0.5,1.4088,1
638,55.57,2,0.74,0.2,0.14800000000000002,0.0,0.2,0.0,0.74,5.0,0.2,1.0,0.0,0.2,0.0,6,0.2,1.2,0,0.2,0.0,2.4,2.3480000000000003,1.2,0.5,1.4088,1
639,55.57,2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,6,0.2,1.2,0,0.2,0.0,2.4,2.2,1.2,0.5,1.32,1
640,55.57,4,0.51,0.2,0.102,1.36,0.4,0.544,1.87,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.6,2.046,0.4,0.5,0.4092,0
641,55.57,4,0.74,0.2,0.14800000000000002,0.0,0.2,0.0,0.74,5.0,0.2,1.0,0.15,0.2,0.03,2,0.2,0.4,0,0.2,0.0,2.0,1.578,0.4,0.5,0.3156,0
643,55.57,4,0.0,0.2,0.0,1.3,0.4,0.52,1.3,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.6,1.92,0.4,0.5,0.384,0
644,55.57,4,0.49,0.2,0.098,0.0,0.2,0.0,0.49,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4980000000000002,0.4,0.5,0.2996,0
