20140101_N,max_ndvi,20150720_N,20150602_N,20150517_N,20150501_N,20150415_N,20150330_N,20150314_N,20150226_N,20150210_N,20150125_N,20150109_N,20141117_N,20141101_N,20141016_N,20140930_N,20140813_N,20140626_N,20140610_N,20140525_N,20140509_N,20140423_N,20140407_N,20140322_N,20140218_N,20140202_N,20140117_N,Label
7160.81,8172.0,4727.06,7061.97,6370.63,3801.7,5973.73,6490.18,4233.12,7060.64,3008.81,7695.54,1004.61,8172.0,7319.69,8136.56,2888.96,986.659,2426.71,7884.03,6687.66,1771.36,369.874,3927.83,5451.49,1020.85,6783.44,3904.96,0
4478.52,7945.25,7029.4,7945.25,2222.9,1501.61,2845.4,7116.16,1432.36,561.163,7427.47,6988.51,1763.81,3823.85,4406.41,6066.09,1051.61,586.4490000000002,4538.3,2734.04,3130.35,3855.08,732.153,5926.37,2223.85,1135.45,6642.2,6407.19,0
458.80800000000005,7628.52,4989.75,3433.54,1042.68,5550.98,1395.97,7145.39,563.085,7533.64,821.003,7628.52,508.672,1187.08,317.315,1119.86,504.1230000000001,2856.72,1182.75,5564.35,835.799,617.974,3540.92,664.942,4384.29,351.6790000000001,7294.48,1113.91,0
4631.15,7751.89,5720.95,7751.89,5013.91,4678.3,3459.79,3828.29,3767.33,5341.22,1941.7,3499.0,1614.37,1995.31,1952.56,995.85,327.346,1296.27,6728.82,2189.79,5871.12,7256.09,5894.64,1970.49,1151.48,482.241,4325.94,649.274,0
840.1110000000001,1212.73,834.929,321.383,331.603,189.658,377.092,158.515,405.7480000000001,244.333,769.2310000000001,272.431,471.27,241.7,447.634,1212.73,624.586,420.19,616.585,900.704,786.102,266.923,721.0089999999999,422.205,432.138,384.269,22.6905,551.323,1
586.261,7907.61,6848.6,5691.86,7907.61,5223.93,5341.17,7249.31,3901.02,7422.64,7779.37,2403.66,1194.91,1677.62,7433.91,2722.76,6723.85,423.608,4202.22,3341.09,1122.48,4065.22,721.538,5016.29,1078.36,1168.46,7658.89,3313.8,0
441.732,8403.99,2130.89,7252.22,5607.95,5420.87,5462.35,1088.79,5955.74,6662.8,7218.27,7656.65,720.314,7964.36,916.567,8403.99,7767.08,656.387,5629.37,7773.77,3805.93,3069.73,4673.09,4221.07,3567.85,6592.33,7191.81,4940.73,0
965.457,8137.34,1167.25,8003.81,540.781,1042.21,2091.37,4066.71,3873.34,7431.17,7713.94,7726.91,751.8989999999999,8137.34,6740.23,4616.82,5078.22,390.176,4626.81,8110.27,2647.59,3898.07,2225.09,7509.35,1873.02,7291.06,7288.21,1702.44,0
7622.65,7822.18,7683.99,7822.18,1137.64,671.704,5056.99,7219.8,4917.46,7773.47,757.1260000000002,6876.83,3029.2,1395.43,5851.08,1716.49,2500.39,1017.37,5281.24,1520.27,5065.44,1679.21,5952.08,2094.52,1706.9,525.9069999999998,7614.0,1007.93,0
483.724,7844.91,1022.72,5242.6,5435.48,7249.46,7343.62,7592.74,7007.42,7576.52,7385.84,4638.92,570.451,5753.63,2021.97,7683.05,3105.01,611.876,1962.24,7844.91,6021.58,2957.73,6247.27,7188.13,2930.36,6329.2,7258.69,7177.23,0
3575.87,8003.09,3798.0,8003.09,5980.21,7713.46,7573.03,7603.7,7015.87,7573.16,7435.57,7192.46,633.226,6471.98,3221.88,3936.42,887.57,1001.37,3179.22,7898.19,431.448,1049.67,806.66,641.971,7742.38,5257.11,7430.89,4543.12,0
1659.12,8000.52,7605.32,8000.52,987.466,7247.28,1887.66,5943.45,2521.71,5537.34,3761.52,5084.75,1958.21,2206.25,2960.77,1007.11,360.945,1731.14,7053.95,4666.18,5009.55,699.0210000000002,6081.08,3964.57,6547.84,572.594,6281.42,640.089,0
466.616,8338.32,7890.38,2447.41,8332.25,8338.32,276.047,7853.91,1494.7,2864.7,1107.27,306.222,353.226,911.218,400.86300000000006,960.021,437.269,1716.7,3262.29,932.43,6022.01,7862.54,7405.41,206.686,616.23,461.30800000000005,7138.93,355.496,0
667.704,7264.94,6743.93,4842.84,1529.8,6975.34,668.8510000000001,5773.45,787.069,7212.04,6828.39,7264.94,695.8560000000001,1559.35,2071.63,940.991,399.925,3539.14,969.836,6718.25,4322.81,680.9639999999998,739.3610000000001,387.327,3602.57,740.2339999999998,6236.7,5354.1,0
286.637,7657.51,7219.16,7657.51,1813.35,1273.04,3730.68,5017.62,7194.11,7378.1,7281.78,5250.0,498.304,3165.86,2627.48,4699.21,2192.3,476.14,5360.1,1208.85,6507.25,1778.09,6243.3,4194.34,1314.73,7286.67,7192.71,4450.5,0
5204.61,8273.41,4035.71,2785.86,3271.95,3134.84,371.693,7641.31,5365.94,8273.41,3382.45,840.922,2704.33,629.578,1702.51,1242.68,6301.03,2047.11,3459.46,1661.97,2067.1,1960.54,3641.56,647.438,473.796,998.84,6849.0,692.919,2
4320.37,8016.72,7522.83,916.893,7999.65,7858.14,1772.01,7282.25,5061.73,1818.3,8005.44,7897.83,353.039,4869.0,1432.87,1134.72,192.041,1550.02,2160.81,5713.32,7011.49,8016.72,3193.23,1856.17,532.22,2133.24,8016.04,7661.11,0
1631.27,7120.47,7073.32,4622.27,1900.05,6389.51,6728.01,1184.68,313.921,5595.43,7074.58,7120.47,1859.69,1821.08,3615.66,1358.52,349.631,3848.4,2034.69,6656.88,5760.43,706.7919999999998,5857.83,449.32,6704.81,2598.55,6566.81,4759.44,0
1115.84,7729.4,6526.51,7158.43,4979.08,6349.61,2090.2,5990.86,5980.03,3984.84,6925.59,7380.78,1057.14,7729.4,2663.12,7222.17,7114.93,580.377,4686.85,7413.23,1175.53,3675.71,330.349,5233.12,1170.26,931.227,6405.38,1078.27,0
1320.97,7392.18,6429.17,6739.9,1716.75,3496.6,1443.32,1680.65,3784.87,6139.66,4728.81,945.973,1529.43,5618.19,7310.64,5467.79,7392.18,954.741,1417.23,4097.2,3672.48,2424.41,2434.55,2115.08,2295.71,3992.2,4317.23,2812.26,2
2614.8,8121.12,7674.03,7138.11,7550.05,8121.12,268.60400000000004,1199.61,6515.05,7633.13,657.495,303.622,583.19,1320.44,826.93,896.4780000000002,302.024,1435.06,3290.97,543.985,1394.78,381.837,7232.52,347.7030000000001,7645.24,543.039,7122.94,353.0540000000001,0
4084.66,8097.73,7079.63,7896.17,7585.29,6061.36,5881.03,6378.47,3448.61,7085.2,1398.28,5571.83,980.401,8097.73,6118.7,7623.58,6222.32,651.996,2089.19,7870.62,6357.1,3826.99,3531.5,4212.83,2292.09,6222.46,6299.75,5087.4,0
1042.52,8372.09,7669.71,1028.48,8372.09,8296.96,539.747,1918.7,1539.88,7846.6,5382.12,2844.46,269.777,1112.12,457.068,1314.24,409.911,1753.58,1690.0,7962.72,7444.88,502.38,3216.71,410.769,5504.43,434.663,7143.08,881.235,0
3612.13,7672.77,6032.69,7492.27,3371.59,5866.06,5562.19,2318.86,569.556,5823.81,6377.08,6352.4,1441.28,6000.0,2576.09,7672.77,1321.39,779.943,3460.76,6550.06,4878.29,2899.04,2594.71,4817.77,1927.03,4734.55,5298.9,4750.53,0
232.253,2380.73,1029.68,528.99,-430.653,521.85,708.5210000000002,448.43300000000005,909.396,1059.56,997.253,1092.12,615.178,1425.74,481.07,1633.61,2380.73,592.102,630.289,732.0319999999998,1917.2,1895.01,1543.2,446.041,482.595,432.197,1290.44,663.62,1
885.425,7942.91,7733.91,6707.42,2567.39,7038.67,7016.51,7443.15,2718.12,7798.18,2207.55,7942.91,785.2280000000002,1702.97,722.711,1284.67,345.956,3960.23,609.626,6464.95,5842.46,2138.91,4679.51,350.574,7054.65,1020.03,6910.12,1024.36,0
7713.59,7713.59,7139.38,7588.07,4883.92,7644.49,476.925,7471.05,6999.74,6965.27,7147.71,7399.4,5104.27,1676.31,3228.9,982.283,1393.18,2537.79,3254.91,2030.74,1004.94,991.38,1697.87,363.278,1677.44,6771.46,6836.37,2730.86,0
350.28,3187.01,3187.01,1040.94,2467.23,2372.85,1614.23,2061.28,2636.01,2494.94,786.2,2679.85,695.847,3165.3,2884.38,2142.5,3090.46,586.636,1768.33,2133.23,2688.34,2378.72,1089.61,1374.12,1897.83,1446.98,3076.34,1038.14,1
687.561,8038.78,6948.94,7251.6,586.9209999999998,6899.23,4974.68,7140.38,3897.0,6795.59,7150.97,5631.38,494.107,1130.69,7059.18,3415.28,1548.1,967.949,5826.92,8038.78,6586.03,4095.45,5475.2,6604.02,482.441,5675.24,6873.06,6316.06,0
7421.75,8244.81,1286.51,8078.43,8244.81,7411.84,377.707,620.746,7656.22,7825.66,1452.58,6982.82,1182.26,2680.63,1635.77,1218.38,546.611,1725.57,4016.31,2585.56,7232.69,715.493,3990.43,2017.42,3868.86,797.578,7643.49,808.752,0
1261.94,7062.55,694.6210000000002,653.715,4614.15,1833.33,986.987,4666.95,7062.55,6124.43,5341.34,6955.93,705.618,485.061,1597.04,758.653,655.169,3590.73,1206.8,668.3760000000002,1898.7,456.791,3101.61,751.155,1119.32,3950.67,6390.02,1758.79,0
705.696,2198.1,1838.94,1127.61,1004.53,1163.12,1402.33,1106.73,1346.68,-309.1740000000001,702.541,1735.76,473.627,1071.07,1721.38,2198.1,473.562,1003.89,942.091,2165.13,1778.88,1461.0,1499.64,1179.35,942.819,1089.99,1875.78,516.246,1
485.427,8214.41,2131.01,8132.11,8214.41,7906.25,2569.69,7677.8,6744.02,5006.56,6537.86,6194.69,1054.13,1485.36,4269.49,7057.09,1650.25,458.109,2981.57,8029.85,697.03,4339.27,3462.91,3342.05,975.637,1463.81,5912.06,1372.24,0
2936.74,7811.01,5020.84,1144.81,2412.18,2703.76,610.687,7265.05,894.52,7811.01,3717.15,1306.15,640.538,1245.49,1511.97,947.977,510.041,3901.78,2447.45,692.9680000000002,3265.85,3354.14,1511.52,373.3,2025.61,1104.21,4944.46,1014.94,2
2869.75,7957.43,3641.18,4646.83,7957.43,7782.39,182.962,5075.4,6204.64,5858.78,966.742,1014.52,759.127,5009.78,497.932,1199.45,508.111,1659.88,3206.53,1308.43,3849.63,1076.01,6746.59,381.471,3629.48,1176.7,5823.67,449.471,0
850.3739999999998,5850.34,5739.63,1550.21,3141.34,3162.43,2248.36,4075.11,811.8710000000002,5850.34,5810.77,1030.22,838.935,5803.88,3023.36,3028.31,4153.64,1475.39,5282.25,3917.38,2824.47,4014.5,3494.19,1162.61,1222.76,4030.65,5670.95,1521.5,2
4474.82,4976.6,4002.67,2610.92,2788.32,2430.91,2727.76,2796.01,2179.85,691.328,3664.14,3679.53,4743.12,4976.6,851.449,765.797,4872.67,3160.14,3611.63,3799.59,3352.86,2072.63,1246.26,1392.36,998.689,3262.26,3371.97,713.7289999999998,1
4314.72,8391.96,7694.83,8110.0,2848.58,6807.34,797.325,5286.21,729.699,7174.28,7337.74,6021.46,828.846,7934.57,7323.21,8391.96,1907.96,592.558,2608.62,7873.27,6307.32,3763.94,623.979,1296.39,1216.56,4550.62,7138.35,5192.45,0
1115.36,7634.2,5427.23,3678.43,6315.72,6434.24,5939.38,1396.0,288.31,805.672,7634.2,6701.74,2080.14,798.825,2153.77,1730.45,350.843,2998.08,2463.54,6762.33,5832.04,623.741,5656.29,789.855,6615.21,3794.94,5932.06,2854.07,0
694.6569999999998,7998.73,4815.75,7998.73,5287.64,7505.01,7375.24,5742.57,1102.81,7864.64,7803.48,7920.12,4541.83,1444.89,4830.29,5057.03,3531.36,570.877,1726.77,7936.96,342.28,3201.01,495.351,676.437,990.207,2597.03,7805.77,7734.02,0
408.967,8051.79,7787.28,902.074,1416.41,8051.79,372.99,734.316,538.034,1845.01,850.5110000000002,451.307,360.666,2633.77,312.006,1002.2,391.897,1312.8,2334.12,7579.57,6212.77,3411.48,3423.3,310.409,937.738,341.501,7265.89,396.801,0
-801.187,7771.94,4995.78,4133.32,6618.84,7595.16,1122.41,7771.94,5311.32,4265.0,419.827,409.694,2149.97,5935.64,838.998,4057.98,5262.64,968.063,5608.46,5785.09,3799.95,4455.29,3250.09,5299.94,3027.33,356.24300000000005,4765.77,1436.23,2
817.97,8127.49,7622.0,1507.02,2806.9,8127.49,1067.35,3001.49,430.107,4835.74,6729.87,6407.02,1389.31,557.257,860.4639999999998,1570.11,301.297,4583.56,2094.14,7707.91,1057.97,2060.25,5249.96,749.413,7167.77,1156.47,7032.33,2693.45,0
1841.97,8151.98,5024.47,6559.97,7829.52,7706.53,407.029,1839.0,4660.34,4471.21,5892.24,8085.37,8151.98,4771.18,382.961,2445.96,6588.37,2183.53,3881.2,7285.96,5923.61,2811.37,2079.51,2844.78,7701.16,1162.35,7335.99,6857.5,0
7386.93,7386.93,5587.6,796.778,5523.26,4869.28,294.279,2769.27,1967.39,2997.55,852.709,4780.96,1805.88,2865.39,969.355,1631.91,828.7539999999998,1765.92,2771.14,1479.79,664.08,1275.5,5511.79,397.054,4051.14,700.315,2435.58,744.305,0
2855.64,7998.01,7568.01,770.2610000000002,3159.15,7998.01,379.917,6222.48,2280.4,5799.66,1091.06,6331.27,2150.7,839.166,446.583,2221.46,2055.23,1834.72,4997.0,642.3530000000002,4556.94,1019.58,7010.55,3300.82,4324.45,451.405,6493.15,571.63,0
2356.38,3457.08,2708.53,1294.1,2137.79,3233.84,2607.1,890.3960000000002,1248.5,2355.19,2738.62,1711.14,1524.37,980.738,2498.48,1678.94,299.497,1038.63,3457.08,2616.45,3033.17,2660.17,2809.3,445.8130000000001,2514.68,2150.83,2715.85,714.8910000000002,2
552.945,8038.11,6952.25,5933.5,8038.11,7900.22,199.695,1165.54,2014.73,7116.62,483.875,453.55800000000005,311.214,3166.47,409.8130000000001,1030.18,436.934,1135.77,2198.99,559.175,532.956,3800.51,4126.97,344.9480000000001,4226.5,340.829,6179.7,337.016,0
5897.21,8360.04,7703.95,7986.08,891.466,8108.15,7914.01,7643.95,5500.49,8360.04,745.5,8307.41,8209.21,798.96,743.3889999999999,1293.41,273.259,4453.53,800.544,7239.68,6722.47,8002.32,1593.76,291.23,8151.36,625.625,7697.49,2591.09,0
6184.66,8056.45,7486.83,1424.08,4386.4,2541.2,2034.75,6895.36,2165.45,4153.47,2625.71,8056.45,6061.23,612.469,434.93,1689.29,308.942,2707.6,838.867,6003.13,3697.47,567.707,2196.49,715.21,6964.53,1113.9,6852.57,782.95,0
2498.09,8174.35,6220.23,7476.74,1154.21,6472.75,6703.95,7512.95,647.3480000000002,7918.15,4613.84,7885.01,3409.9,8174.35,7399.84,7003.95,7200.23,1266.7,3074.93,8004.73,4090.04,2938.71,741.409,4413.72,1321.86,5503.78,7719.85,4890.87,0
1008.64,8336.2,7720.24,8137.55,1157.52,7801.7,7810.86,7967.43,6332.67,8059.27,8027.1,8010.73,6199.19,8336.2,6185.42,7685.6,5506.0,528.761,3432.79,7962.18,560.6030000000002,3146.43,1026.52,1026.06,747.058,6136.87,7923.2,7825.96,0
2343.33,7679.73,7518.35,7679.73,5922.46,7565.33,2631.58,6487.72,2274.55,7311.94,7262.05,6981.62,5265.39,709.564,573.428,905.615,541.6519999999998,2310.17,1597.88,4998.54,533.326,5370.85,6895.04,274.476,7396.11,4600.34,6365.6,5157.77,0
5042.92,7433.09,5212.65,2817.51,3827.11,3961.89,287.841,7433.09,7026.27,7304.56,2199.17,5880.87,696.9060000000002,982.517,992.678,1145.61,2661.93,3688.15,3585.58,1209.16,3345.07,3807.86,2710.38,532.9259999999998,3776.98,674.203,6275.15,699.985,2
6800.1,7556.13,5000.0,5331.47,1110.98,6423.62,2023.58,6215.8,6122.63,7556.13,5381.41,7450.25,707.559,1331.99,427.979,746.0189999999999,497.646,2875.34,1987.12,1282.87,945.699,3366.1,2116.14,585.627,6526.88,2943.39,7165.1,3413.58,0
6376.26,7737.62,3118.37,2303.88,6942.9,3988.78,1814.34,3074.18,6736.64,7736.61,3938.06,1179.02,654.871,1326.19,3456.35,536.13,396.835,586.553,5965.94,3009.47,1703.1,3480.42,5659.62,1764.08,1764.82,1555.65,7737.62,1025.59,2
952.723,7406.38,7208.46,6621.52,350.342,7406.38,5791.19,7355.3,607.099,7047.23,6560.75,6653.22,717.3810000000002,918.712,798.387,892.179,383.29,3342.48,1297.37,7342.2,6428.0,5717.32,489.316,477.785,6012.47,1046.11,5917.49,6363.02,0
796.795,1590.15,1440.59,1026.96,852.462,983.84,1240.62,1259.19,1178.05,1294.01,1368.04,1178.4,432.741,1247.47,1309.2,1590.15,1258.23,438.139,579.1519999999998,798.55,1378.11,1072.19,580.075,384.709,462.377,320.572,1295.58,599.281,1
2428.66,8090.96,7731.91,8090.96,8081.1,7836.44,7734.06,7840.12,1093.83,4933.2,7129.65,7175.56,884.893,7106.55,6397.24,5079.78,5382.24,913.202,1236.28,7861.56,4825.69,4041.15,487.43300000000005,1202.38,1690.9,7188.72,7323.15,7013.31,0
2455.4,7448.71,1649.84,7311.94,1240.24,5382.38,5760.55,5952.17,586.135,6897.47,7083.73,4652.24,3069.41,7448.71,6671.81,6735.41,1140.41,567.762,1996.72,3366.7,4009.8,2863.91,896.7669999999998,1054.75,4835.91,2147.02,5773.29,6092.45,0
5875.94,8177.73,1359.52,8072.07,8177.73,7866.64,384.205,595.561,7505.64,7613.76,1734.91,7133.93,1151.04,2700.56,1665.89,1251.82,547.386,1701.74,4913.37,1089.39,5730.05,874.613,1792.22,1964.17,4046.71,648.694,7057.01,800.182,0
534.52,7658.59,7658.59,1460.63,1857.24,3065.07,427.043,5938.44,883.573,938.382,3083.67,1011.38,326.401,1011.33,431.236,4042.08,1307.37,1784.75,5945.34,3073.01,6999.81,4349.16,712.3330000000002,1027.55,421.494,272.809,7558.46,1067.83,0
1146.49,7803.81,7620.75,2026.47,7803.81,1282.0,418.848,868.738,801.2589999999999,7559.35,2616.5,741.265,346.3180000000001,3705.74,521.182,913.988,1147.78,1382.65,3532.62,3970.69,5934.55,421.842,863.015,398.822,428.191,638.692,6759.42,408.037,0
783.995,8233.55,1630.09,6893.5,6611.67,6221.75,6421.59,6281.14,5650.54,7546.52,7674.33,7623.8,546.46,8022.67,5481.47,8233.55,7627.98,1031.92,5052.28,7678.65,5824.23,1451.79,5467.52,6190.65,1277.77,6842.77,7377.03,7558.43,0
4258.94,7619.76,7449.39,7619.76,6916.08,6039.56,5554.39,6009.99,2145.76,6949.99,6937.06,3440.15,1233.96,3499.08,5131.07,1535.07,7048.52,623.686,2331.54,1604.32,3587.82,2973.44,502.35,3815.41,2237.93,2257.85,6710.15,938.485,0
7724.12,8068.63,7534.34,7662.01,4426.33,6134.64,1662.67,7585.54,5593.53,7371.1,7589.38,8068.63,1696.89,5322.23,3627.39,2273.58,794.716,1766.45,6586.29,7448.75,6712.2,2569.69,664.41,2228.01,7058.31,812.3960000000002,6720.01,2547.22,0
347.69199999999995,8004.88,7588.94,1281.97,3177.57,7986.91,292.8520000000001,1000.24,319.46,7715.48,855.563,320.62,316.284,1998.96,334.835,875.2489999999998,327.961,1369.59,1093.42,872.8610000000001,1858.25,8004.88,460.807,199.253,2159.56,283.301,7257.67,362.56,0
7858.18,8084.65,7237.79,7627.42,4788.56,591.044,511.929,3738.93,4794.7,8084.65,3498.9,6298.83,4772.51,4293.72,2152.18,933.981,1116.25,2110.49,6384.42,5765.19,6569.17,3783.06,810.477,2508.7,6042.88,1159.73,5942.03,955.761,0
3437.11,7930.69,6342.98,7930.69,7560.83,4231.71,365.3130000000001,7666.25,7351.38,7535.82,854.795,5813.28,3741.92,846.1239999999998,2738.35,1012.59,1953.77,3190.11,3278.78,2855.18,450.6230000000001,5824.01,4048.1,780.432,1540.93,782.544,6691.88,1663.98,0
741.525,7235.41,6762.02,1507.42,6442.02,6507.31,565.587,7058.01,2572.13,6664.02,2038.58,7235.41,3080.9,764.138,323.592,4310.85,7105.01,2455.74,3705.08,402.904,3359.04,3839.56,1492.88,3048.63,5105.53,469.08,6907.04,996.501,0
1039.08,7956.94,7445.86,2260.86,2361.78,1434.64,403.394,486.574,852.263,1684.06,2351.39,3769.03,169.884,699.393,832.7610000000002,830.186,315.5490000000001,1749.31,4745.95,7614.5,4385.29,7454.34,789.574,983.023,575.048,342.585,7956.94,923.695,0
6272.09,7622.27,7441.95,3865.18,7622.27,7607.87,248.107,2228.02,1693.58,7202.42,590.057,7135.25,1121.58,2702.2,1000.57,1052.25,536.693,1644.96,4022.29,1272.6,4088.07,858.92,5562.57,321.511,7223.66,1122.17,6522.06,559.732,0
676.669,8364.85,8035.01,973.276,8364.85,8316.82,328.596,4866.56,1503.49,961.163,2168.67,237.757,576.91,617.555,398.437,718.9630000000002,613.693,1266.04,3103.4,2725.79,5396.95,2303.95,7159.94,290.533,1079.84,372.199,6799.23,453.413,0
3869.43,7987.97,7365.62,422.585,7103.48,7870.53,299.36,5741.52,3938.15,7987.97,831.628,800.689,683.6310000000002,3270.64,612.131,1067.23,2433.09,1561.7,2935.97,1514.38,1033.05,4814.02,7353.41,320.885,5970.13,548.989,7511.95,767.85,0
2814.9,7789.35,7284.14,7615.55,1007.41,4413.53,6376.79,6749.58,2738.57,6936.74,6496.68,7220.17,1850.21,2618.35,7273.28,6742.83,952.069,503.891,1046.77,7789.35,376.226,3238.15,3454.27,1368.79,1174.44,5446.51,6717.71,5622.34,0
1561.97,8224.23,6223.66,8224.23,7940.06,7449.06,5312.59,7823.59,3913.04,908.316,7604.89,7604.91,4158.69,8046.02,2489.4,7951.19,2556.35,546.64,1364.53,8148.28,798.623,2823.69,5565.54,390.778,7654.17,5828.89,7589.0,7479.34,0
1570.16,7590.65,7557.76,357.673,7539.76,7491.49,1359.55,3139.83,2805.15,1494.28,1019.9,5520.23,4944.47,644.182,1411.93,2241.38,776.454,1931.2,1793.68,2217.5,6787.48,864.703,1217.09,7590.65,1285.85,1022.2,6449.47,403.773,0
805.196,8623.12,7908.58,4846.39,8623.12,6761.46,606.981,3492.16,795.034,7191.95,1215.05,1552.72,473.336,1123.87,1062.9,682.442,477.661,1474.06,1236.82,8085.1,5187.25,3928.23,540.682,365.268,1772.15,552.399,7577.8,1086.54,0
1055.89,7792.4,5470.23,5827.59,3260.3,1186.93,5824.99,5896.63,2263.56,6706.71,7044.5,7174.52,5640.74,7792.4,2207.19,2518.58,5788.0,907.925,1740.1,5051.53,508.12,2424.91,3429.49,4350.32,5904.9,4821.71,6284.97,6669.48,0
7633.43,7633.43,6576.65,5114.36,4141.9,4771.89,4437.0,5443.84,346.952,4490.69,1931.19,6125.57,6462.8,6631.41,373.619,1188.78,236.884,4133.48,1367.43,5892.53,4577.78,3670.42,2439.88,381.38,5771.35,590.544,5366.07,1086.41,0
3026.82,5481.17,4265.67,1838.69,3167.64,2548.98,826.924,2987.38,1722.72,5481.17,4291.75,4939.93,4629.14,1222.25,2237.37,1861.13,2858.85,1404.4,3147.94,1084.18,3927.29,2183.88,2063.44,1817.4,566.227,475.646,3973.81,3831.08,1
5924.05,7813.79,7813.79,600.599,6064.65,6460.67,5819.32,6106.43,5833.0,5364.36,1645.37,7680.44,1604.34,593.89,435.505,956.636,845.64,3186.92,693.811,6003.95,3054.64,1069.97,602.297,269.97,3274.51,1458.6,7100.24,923.638,0
951.509,8193.26,1027.63,7069.75,8193.26,3135.57,510.872,7126.91,3985.84,858.748,6110.67,5039.24,6054.28,1096.34,1729.74,719.8760000000002,855.944,3839.28,1650.02,7307.63,353.853,497.869,7200.06,379.223,726.295,1311.63,4970.9,3271.07,0
7435.01,8219.21,8143.65,7237.46,3628.05,7235.68,7214.6,7608.06,1553.6,8125.28,7954.8,8219.21,1829.94,1693.96,582.981,1506.23,297.3520000000001,3314.17,609.297,2445.04,5981.54,1311.35,2873.32,616.689,7245.26,3805.1,7300.5,1200.48,0
608.773,7869.98,7514.73,3316.62,7869.98,7442.43,7320.42,3098.3,291.491,5708.15,7192.79,7025.71,6164.21,7682.96,6872.22,1760.89,1180.44,912.176,4261.31,7867.92,6970.55,2179.39,4355.47,3554.93,7470.13,7203.57,7075.4,1441.13,0
335.463,7953.67,7674.55,742.051,1528.94,7935.28,288.546,610.72,284.211,1184.39,600.049,368.557,273.346,2136.32,294.676,859.628,344.302,1243.04,1441.82,869.687,5210.46,7953.67,2500.23,213.606,1528.91,313.165,7445.69,299.42,0
4640.26,6320.05,6006.68,5476.16,508.276,2629.15,3016.12,5306.31,4866.15,5337.35,4665.54,1607.31,5526.33,2897.89,1308.04,1082.64,642.883,1138.31,6257.67,6320.05,5288.73,5654.51,4723.88,1622.23,1078.86,284.88,5940.38,374.283,2
2574.79,7888.97,952.592,5702.1,394.491,1175.62,753.568,3112.07,7102.45,7888.97,7275.73,5140.86,722.2460000000002,2432.31,3456.14,718.322,472.651,1018.67,1820.38,2071.99,4177.0,5808.71,4037.04,2024.49,6000.18,2791.83,4815.98,508.995,2
411.266,7907.3,6945.48,6797.77,7885.86,7907.3,369.28,4025.2,426.131,7803.01,1297.13,7870.76,379.564,3793.37,355.785,949.529,422.376,2751.95,1032.65,7468.26,6609.02,549.298,3196.82,528.1,5400.2,356.361,6837.3,990.48,0
2531.83,8076.57,7188.34,7489.24,4405.07,4355.57,688.595,7625.71,1884.29,6948.88,7644.27,7729.7,1001.27,475.914,973.889,5963.02,2037.72,484.753,2108.55,8076.57,6001.39,4040.03,1143.2,4401.64,1147.56,1286.26,7508.36,4859.99,0
539.525,8249.83,2163.62,7027.69,8249.83,7954.08,1587.83,7902.46,4710.19,1583.22,7449.18,6018.65,1544.16,1015.47,6710.7,7977.38,5337.82,532.75,872.932,8101.5,845.669,4644.48,1335.18,1499.14,744.4780000000002,7647.45,7493.05,1354.34,0
624.515,8363.07,7121.42,3092.58,8363.07,8210.85,300.953,8152.88,5792.17,8078.86,2552.35,8020.9,3340.04,527.835,412.015,3117.91,7712.72,1932.18,2835.06,4730.83,7175.13,2619.55,6676.71,1954.22,720.811,276.132,7656.85,1222.03,0
634.455,7861.95,7861.95,975.945,7546.07,7823.68,877.3580000000002,1209.06,359.264,7642.12,3122.37,6777.45,1179.05,1230.05,1397.55,1495.34,407.266,2780.35,2184.01,5669.64,6475.44,5133.21,7231.51,554.665,7298.96,930.371,7103.61,1229.46,0
1281.47,7946.43,5076.79,6492.35,7619.73,7545.26,411.642,921.53,1961.88,1269.5,1853.5,7913.29,2827.61,1004.29,429.044,2400.86,7946.43,1836.07,2009.3,6930.33,6392.39,2460.86,950.994,4642.31,7309.99,477.578,7157.88,2078.95,0
6569.53,8141.92,7776.51,8141.92,8027.02,7917.38,7781.72,7770.52,1585.18,7460.06,3745.38,6804.17,4134.7,7143.15,944.093,1384.36,5581.29,951.888,1564.16,5702.26,4142.87,1579.19,1577.65,7583.7,209.763,7210.18,7076.25,6118.86,0
314.275,8353.49,4936.6,7980.65,2538.32,7165.54,7145.26,7319.95,1507.15,7692.95,7560.82,8109.46,6804.24,8353.49,7153.62,1626.66,2743.66,708.1519999999998,4906.9,7771.01,1633.83,2169.14,3000.71,656.747,6184.51,1426.32,6121.32,1046.2,0
3297.09,7786.69,5896.07,3391.77,3890.4,1289.25,2700.92,7786.69,7619.59,6924.04,1600.72,1937.08,1529.89,1541.13,279.839,1000.09,314.643,1090.29,3988.51,2745.02,1215.21,4279.74,4416.22,3777.99,726.492,526.979,7263.97,358.635,2
508.388,7288.61,4761.0,5088.46,4411.48,6585.23,1734.32,7288.61,6574.49,6166.03,543.3919999999998,2133.26,2555.32,3814.23,3507.39,334.415,5047.42,1877.14,4593.8,6095.82,1573.73,4016.35,3768.29,2403.54,704.365,6529.95,1373.24,978.436,2
362.92,8096.15,2145.94,4961.84,8096.15,8008.02,124.21,3758.21,647.798,5624.03,603.241,636.07,173.225,848.495,394.476,884.705,483.499,1482.02,1426.4,586.293,922.077,1658.63,6693.67,348.593,4201.73,482.423,6678.64,136.944,0
